SMILES,type,temp,pCMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,fold
CCCCCCCCC=COCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,2.525929497,,,,,,8
CCCCCCCCCC(=O)N(CCOCCOCCOC)CCOCCOCCOC,non-ionic,25,2.29929628285498,32,,,,,7
CCCCCCCCCC(=O)N(CCOCCOCCOCCOC)CCOCCOCCOCCOC,non-ionic,25,2.19314197048118,29,,,,,7
CCCCCCCCCC(O)CO,non-ionic,25,2.638083381,,,,,,8
CCCCCCCCCCCC(=O)N(CCOCCOC)CCOCCOC,non-ionic,25,3.39794000867204,27,,,,,7
CCCCCCCCCCCC(=O)N(CCOCCOCCOC)CCOCCOCCOC,non-ionic,25,3.29242982390206,28,,,,,7
CCCCCCCCCCCC(=O)N(CCOCCOCCOCCOC)CCOCCOCCOCCOC,non-ionic,25,2.61083391563547,30,,,,,7
CCCCCCCCCCCCC(=O)N(C)CCOCCOCCOCCO,non-ionic,25,3.292004254,,,,,,8
CCCCCCCCCCCCC(=O)N(C)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.124996646,,,,,,8
CCCCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,25,3.301029996,,,,,,8
CCCCCCCCCCCCCC(O)CO,non-ionic,25,4.886056648,,,,,,8
CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)CO,non-ionic,,4.944,,,,,,8
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.045998832,,,,,,8
CCCCCCCCCCCCCNCC(=O)OCCOCCOCCOCCO,non-ionic,25,3.532984182,,,,,,8
CCCCCCCCCCCCC[C@H](NCCOCCOCCOCCO)C(=O)O,non-ionic,25,3.412962882,,,,,,8
CCCCCCCCCCCCN(C)CC(=O)OCCOCCOCCOCCO,non-ionic,25,3.533,,,,,,8
CCCCCCCCCCCCNC(C)C(=O)OCCOCCOCCOCCO,non-ionic,25,3.413,,,,,,8
CCCCCCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCCCCCCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCC,non-ionic,25,5.419987887,,,,,,8
CCCCCCCCCCCCNCC(=O)OCCOCCOCCOCCO,non-ionic,25,3.474048659,,,,,,8
CCCCCCCCCCCCNC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,non-ionic,25,3.221993539,,,,,,8
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,23,4,35.8,,,36,,7
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,23,3.854,39.8,,,32,,7
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.26,35.1,,,36.7,,7
CCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,2.52,,,,,,8
CCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCC,non-ionic,25,4.173990022,,,,,,8
CCCCCCCCOCC(O)CO,non-ionic,25,2.237021509,,,,,,9
CCCCCCCCOCCOCCOCCOCCO,non-ionic,,2.062983893,30.5,,,,,7
CCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,1.886056648,,,,,,9
CCCCCCCCSCC(CO)OCC(O)CO,non-ionic,25,2.070990015,,,,,,9
CCCCCCOCCOCCOCCO,non-ionic,25,0.980053318,30.4,,,41.57,,7
CCCCCCOCCOCCOCCOCCO,non-ionic,25,1.031984286,32,,,,,7
CCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,1.017005545,33,,,,,7
CCCCOCCO,non-ionic,25,0.009,,,,,,9
COCCN(CCOC)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,6.523023534,,,,,,9
COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,2.698970004,,,,,,9
COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)F,non-ionic,25,2.0970186,,,,,,9
COCCOCCOCCN(CCOCCOCCOC)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.921180817,,,,,,9
COCCOCCOCCN(CCOCCOCCOC)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,3.260032303,,,,,,9
OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.319030282,,,,,,9
OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.432033093,,,,,,9
OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.552997102,,,,,,9
OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.602059991,,,,,,9
OCCOCCSCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.469032318,,,,,,9
OCCOCCSCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.585026652,,,,,,9
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,4.013228266,,,,,,0
CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCCO,non-ionic,,,39,,,,,0
CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCO,non-ionic,,,35,,,,,0
CCCCCCCCCCC(O)CCO,non-ionic,,,23.5,,,,,0
CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,,,30.5,,,,,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,,,39.7,,,,,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,,,44.7,,,,,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,,,47.5,,,,,0
CCCCCCCCCCCCCOCCO,non-ionic,,,26.3,,,,,1
CCCCCCCCOC(CO)CO,non-ionic,,,24.7,,,,,1
CCCCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,20,4.627087997,34,0.00000397,0.418271805,37.8,5.55,1
CCCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,sugar-based non-ionic,20,2.88941029,35.9,0.00000396,0.419328047,36.1,3.6,1
CCCCCCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,20,5.111259039,33.3,0.00000365,0.45,38.5,6.11,1
CCCCCCCCCCCCNC(=O)[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,3.508638306,33.6,0.00000383,0.43,38.4,4.4,3
CCCCCCCCCCNC(=O)[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,2.886056648,33.9,0.00000457,0.36,38.1,3.6,4
CCCCCCCCNC(=O)[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,2.244125144,31.8,0.00000426,0.39,40.2,3.1,5
CCCCCCNC(=O)[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,1.080921908,32.2,0.00000253,0.66,39.8,2.5,5
CCCCCCCCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,20,5.54515513999149,32.1,0.00000397,0.42,39.7,6.46,1
CCCCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,20,4.438898616,34.9,0.00000376,0.44,37.1,5.4,1
CCCCCCCC/C=C\CCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,20,4.494850022,34.8,0.00000384,0.43,38,5.4,2
CCCCCCCCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,20,5.48148606,33.8,0.00000396,0.42,38.2,6.3,7
CCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,20,3.602059991,36,0.00000398,0.42,36.8,4.5,3
CCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,25,2.886056648,36.1,0.00000396,0.42,36.1,3.6,4
CCCCCCCCCCNC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,2.886056648,33,0.00000396,0.42,36.1,3.6,4
CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,3.698970004,31.5,0.00000326,0.51,40.47,4.800441656,3
CCCCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,sugar-based non-ionic,25,4.301029996,28.4,0.00000308,0.54,43.57,5.643171633,4
CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,3.15490196,28,0.00000313,0.53,43.97,4.497988409,4
CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,1.698970004,30.5,0.00000346,0.48,41.47,2.7873973,5
CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,sugar-based non-ionic,25,2.22184875,30.5,0.00000346,0.48,41.47,3.310276045,5
CCCCCCCCCCCCCCCC(=O)NC(O)[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,4.756961951,36.5,0.00000336,0.494,35.47,5.46,1
CCCCCCCCCCCCCCCCCC(=O)NC(O)[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,5.250263684,35.7,0.00000332,0.499,36.27,5.95,1
CCCCCCCCCC(=O)NC(O)[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,2.48148606,40.3,0.00000329,0.504,31.67,3.06,3
CCCCCCCCCCCC(=O)NC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,3.349692477,37.2,0.00000332,0.499,34.77,4.02,3
CCCCCCCCCCCCCC(=O)NC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,sugar-based non-ionic,25,4.170053304,37,0.00000326,0.508,34.97,4.87,3
CCCCCCCCCCCC(=O)N(C)CC(O)C(O)C(O)CO,sugar-based non-ionic,25,3.443697499,28,0.00000424,0.39,43.97,4.44,2
CCCCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,2.677780705,,0.0000057,0.57,,3.4,7
CCCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,2.173925197,,0.0000034,0.49,,3.4,7
CCCCCCCOCC(O)C(O)C(O)CO,sugar-based non-ionic,25,2.036212173,,0.0000046,0.36,,2.9,7
CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.397940009,27.7,0.0000044,0.38,44.27,3.365305655,2
CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.301029996,39.6,0.0000031,0.52,32.37,3.001673427,2
CC(C)CCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.27572413,33.7,0.0000035,0.47,38.27,3.191565187,2
CCCCCCCCCCCCN(CCCNC(=O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,sugar-based non-ionic,25,5.420216403,32,0.00000252,0.66,40,6.9,1
CCCCCCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,sugar-based non-ionic,25,5.283996656,33,0.00000251,0.66,39,6.6,1
CCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCN(CCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,25,4.173925197,28.2,0.00000258,0.64,43.6,5.8,2
CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,4.48148606,28,0.00000501,0.33,44.75,5.4,4
CCCCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,4.638272164,29.5,0.00000495,0.34,43.25,5.4,2
CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,sugar-based non-ionic,20,3.397940009,28.2,0.00000363,0.46,44.55,5.4,2
CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,3.318758763,24.1,0.00000438,0.38,48.65,4.7,5
CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,3.27572413,25.7,0.00000472,0.35,47.05,4.4,5
CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,sugar-based non-ionic,20,3.420216403,34.8,0.00000375,0.44,37.95,5.6,2
CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,sugar-based non-ionic,20,2.744727495,29.3,0.00000394,0.42,43.45,5.2,5
CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,2.173925197,25.1,0.00000335,0.5,47.65,3.4,6
CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,2.301029996,26.3,0.00000412,0.4,46.45,3.4,6
CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,sugar-based non-ionic,20,1.991399828,27.2,0.00000252,0.66,45.55,3.3,6
CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,sugar-based non-ionic,20,1.744727495,30,0.00000251,0.66,42.75,3.3,6
CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,sugar-based non-ionic,20,1.920818754,28.2,0.00000233,0.71,44.55,3.7,6
CCCCCCCCOC[C@@H](O)CO,sugar-based non-ionic,25,2.236572006,24.5,0.0000052,0.32,47.47,3.162903466,5
CCCCCCCCCCCC(=O)OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,22,3.48148606,39,0.0000033,0.5,39,4.178527345,3
CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,20,2.161150909,30.4,0.00000361,0.46,42.35,3.227080522,4
CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,sugar-based non-ionic,25,2.15490196,30.2,0.00000361,0.46,41.77,3.212660048,4
CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,sugar-based non-ionic,25,1.638272164,32.5,0.00000346,0.48,39.47,2.625450409,5
CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,sugar-based non-ionic,22,3.82390874094432,35.3,0.00000332,0.5,35.8,4.659586881,3
CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.698970004,28.5,0.00000405,0.41,43.5,3.715335475,4
CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.698970004,35.6,0.00000297,0.56,36.4,3.666188209,4
CCCCCCCCCCC(=O)OC(O)[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,20,3.022276395,44.1,0.00000248,0.67,28.65,3.589765318,3
CCCCCCCCCCC(=O)OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O[C@]4(CO)O[C@H](CO)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,20,2.638272164,43,0.00000231,0.72,29.75,3.332356923,3
CCCCCCCCCCC(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,20,3.337242168,37.4,0.00000297,0.56,35.35,4.212988617,3
CCCCCCCCCCCCN(C)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,20,3.83564714421556,34.2,0.00000478,0.42,37.6,4.78,1
CCCCCC(CCCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,1.823908741,25.1,0.00000302,0.55,46.87,3.384116381,2
CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,1.920818754,26,0.00000308,0.54,45.97,3.399449372,2
CCCCCCCC(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,25,1.161150909,,,,,,6
CCCCCCCC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,1.15490196,,,,,,6
CCCCCCCC(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,1.346787486,,,,,,6
CCCCCCCC(CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.070581074,27,0.00000313,0.53,44.97,3.469629459,2
CCCCCCCC/C=C/CCCCCCCC(=O)NCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,4.045757491,,,,,,6
CCCCCCCC/C=C\CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,4.37675071,,,,,,7
CCCCCCCCC(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,25,1.677780705,,,,,,7
CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,2.346787486,28,0.00000326,0.51,43.97,3.636315274,3
CCCCCCCCCC(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sugar-based non-ionic,25,2.173925197,,,,,,7
CCCCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,2.744727495,26,,,45.97,,4
CCCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,2.356547324,25.4,,,46.57,,4
CCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,1.744727495,28.6,,,43.37,,5
CCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,2,30,,,41.97,,5
CCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,1.236572006,33.2,,,38.77,,6
CCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,2.026872146,,,,,,7
CCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,0.920818754,30,,,41.97,,6
CCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,1.420216403,,,,,,7
CCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,1.236572006,,,,,,7
CCCCSC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,sugar-based non-ionic,25,0.744727495,,,,,,7
CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,sugar-based non-ionic,25,3.721246399,,,,,,8
CCCCCC(=O)OCC(O)C(O)C(O)CO,sugar-based non-ionic,25,1.237021509,,,,,,8
CCCCCCC(=O)OCC(O)C(O)C(O)CO,sugar-based non-ionic,25,2,,,,,,8
CCCCCCCC(=O)OCC(O)C(O)C(O)CO,sugar-based non-ionic,25,1.744968837,,,,,,8
CCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,2.561,,,,,,8
CCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,2.58,,,,,,8
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,sugar-based non-ionic,25,4.578,,,,,,8
CCCCCCCCC(=O)OCC(O)C(O)C(O)CO,sugar-based non-ionic,25,2.357041121,,,,,,8
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.401975928,,,,,,8
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.445995679,,,,,,8
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.548981548,,,,,,8
CCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,3.369979149,,,,,,9
CCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,3.369979149,,,,,,9
CCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,sugar-based non-ionic,25,5.019996628,,,,,,9
CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.48399377,,,,,,9
CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.56193255,,,,,,9
CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.67592342,,,,,,9
CCCCCCCCCCCCCCCCC(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,25,3.853871964,,,,,,9
CCCCCCCCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.649945906,,,,,,9
CCCCCCCCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,sugar-based non-ionic,25,4.552997102,,,,,,9
CCCCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,25,5.292004254,,,,,,9
CCCCCCCCCCCCCCCCCCC(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,sugar-based non-ionic,25,3.698970004,,,,,,9
CCCCCCCCCCCOCC(O)C(O)C(O)CO,sugar-based non-ionic,25,3.523023534,,,,,,0
CCCCCCCCCCOCC(O)C(O)C(O)CO,sugar-based non-ionic,25,3.091997799,,,,,,0
